Normalized text	Document Number	Alternate Numbering	UUID	Person ID	QUOTE_TRANSCRIPTION	Supplemental naming	COMMENTS	LAT	LNG	TAGS	Unhandled Tags 2	Named by	Scribe	Principal	Witness	Dead	Gender
Richard de Swinfield	RBLR 2801	RBLR 2801, HCM 1051	05abc5c4-3b5d-46db-b267-c40e776d0379	1eb4933c-65f8-40fc-9eb8-7a62800229b5	Richard, formerly bishop of Hereford					Dead|Clerical	Clerical					Dead	M
Simon Mepeham archbishop of Canterbury	RBLR 2801	RBLR 2801, HCM 1051	42677fbb-9fa4-4a2b-b269-1cdb116dce52	42677fbb-9fa4-4a2b-b269-1cdb116dce52	archbishop of Canterbury	archbishop of Canterbury	"5 Jun 1328 	12 Oct 1333 "			Principal|Clerical|Office	Clerical	Office		Principal			M
Roger de Breynton	RBLR 2801	RBLR 2801, HCM 1051	bc7b66fb-9d72-471c-b1aa-91a725ee3eb2	724d1018-4ff9-463e-a762-59080c540d53	Roger de Breintone, canons of the church of Hereford	canons of the church of Hereford	co-executor with John de la Felde for Richard Swinfield			Principal|Clerical|Agent	Clerical|Agent			Principal			M
John de la Felde	RBLR 2801	RBLR 2801, HCM 1051	b5f76291-e275-482c-bb99-a9481537a2e0	8c0a8469-c649-4985-947b-e6bc21844f83	John de la Felde		Exectutor for Richard Swinfield, with Roger Breynton|also canon of Hereford			Principal|Clerical|Agent	Clerical|Agent			Principal			M
Adam de Orleton	RBLR 2801	RBLR 2801, HCM 1051	bef61a82-5410-4801-80b5-5d3d9c3cadf7	ce859ac7-0532-43e2-9359-1f495b0beefb	Adam, bishop of Hereford	bishop of Hereford				Principal|Clerical|Adjudicator	Clerical|Adjudicant			Principal			M
Richard de Swinfield	RBLR 2801-em		63964388-417c-418a-81f5-f2b29b89cbdc	1eb4933c-65f8-40fc-9eb8-7a62800229b5	Richard, formerly bishop of Hereford					Dead|Clerical	Clerical					Dead	M
Roger de Breynton	RBLR 2801-em			724d1018-4ff9-463e-a762-59080c540d53		canon of the church of Hereford, executor of Swinfield						Collective		Principal			
John de la Felde	RBLR 2801-em		93802f54-19c3-41ca-bb88-4f9b2bc3b5a9	8c0a8469-c649-4985-947b-e6bc21844f83	executors domini John de la Felde and Roger de Breintone, canons of the church of Hereford	canons of the church of Hereford, executor of Swinfield	executors for RS, Bp of H			Clerical|Principal|Agent|Collective	Clerical|Agent	Collective		Principal			M
Walter Reynolds	RBLR 2801-em		a5ddea09-d6a1-43fe-8db8-0747af65db1d	b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a	archbishop of Canterbury	archbishop of Canterbury	"tr. 1 Oct 1313 	16 Nov 1327 "			Principal|Clerical|Office	Clerical	Office		Principal			M
Adam de Orleton	RBLR 2801-em		088fef98-be83-4598-9135-263cfcb00045	ce859ac7-0532-43e2-9359-1f495b0beefb	Adam, bishop of Hereford	bishop of Hereford				Principal|Clerical|Adjudicator	Clerical|Adjudicant			Principal			M
Walter Carles	RBLR 2802	RBLR 2802, HCM R76	1650deab-a627-4d7a-8c85-f6b6299b6a1a	30cc8c7e-d07b-42c0-bb7e-60aad2809e23	Walter Carles		canon of H|commissioned with Roger Breynton			Principal|Clerical|Agent	Clerical|Agent			Principal			M
Roger de Breynton	RBLR 2802	RBLR 2802, HCM R76	4fc4b82d-7454-465f-a06e-6c8d8ee4a1af	724d1018-4ff9-463e-a762-59080c540d53	Roger de Breyntone, canons of Hereford	canons of Hereford	commissioned with Walter Carles			Principal|Clerical|Agent	Clerical|Agent			Principal			M
Thomas de Charleton	RBLR 2802	RBLR 2802, HCM R76	6decf589-7931-4664-9937-c9252e9f9991	7afad0eb-5d78-4c6b-a650-ad0344330ac9	Thomas [Charlton], bishop of Hereford [1327-44]	bishop of Hereford [1327-44]				Principal|Clerical	Clerical			Principal			M
Adam de Orleton	RBLR 2802	RBLR 2802, HCM R76	d40deccd-48df-4d88-89c3-58b3cd65e55b	ce859ac7-0532-43e2-9359-1f495b0beefb	bishop					Principal|Clerical|Office	Clerical	Office		Principal			M
John de Gloucester	RBLR 2803		6469fef0-843c-4856-aaf9-9a3ac217fa25	442c7039-d353-41ed-98c5-00a9deb74e71	John [of Gloucester], abbot	abbot of Hailes	abbot of Hailes			Witness|Clerical	Clerical				Witness		M
Thomas de Chaundos I	RBLR 2803		ff0af662-a026-4e46-a858-036eb102117a	4ed836a5-449b-4830-b50d-3a288d450327	T[homas] de Chaundos, archdeacon of Hereford	archdeacon of Hereford	(magister)			Witness|Clerical	Clerical				Witness		M
Roger de Breynton	RBLR 2803		85b19b56-1e61-4ec4-b137-bca31cb4cbaf	724d1018-4ff9-463e-a762-59080c540d53	R[oger] de Breynton, canons of Hereford	canons of Hereford				Witness|Clerical	Clerical				Witness		M
Richard Hervy	RBLR 2803		ed8ef4f8-0899-4cb0-801f-63f096ee3c7f	8004dd89-dcf2-4d6f-97b9-8a3978ae5437	Richard Hervy, clerk of Hereford diocese,	clerk of Hereford diocese, notary public				Witness|Clerical|Scribe	Clerical		Scribe		Witness		M
Richard de Vernoun	RBLR 2803		53a45cff-4fdd-4b48-b204-68834779340d	921d4563-9018-48c7-bf9d-fd9726ba675b	Richard de Vernoun	magister	(magister)			Witness|Clerical	Clerical				Witness		M
William de Herwynton	RBLR 2803		49abe5e4-90bc-4b8c-8029-c97723c3c55f	9a02e05f-cf09-4fec-8440-eb49eb040820	William [de Herwynton]	abbot of Pershore	Abbot of Pershore			Witness|Clerical	Clerical				Witness		M
Thomas de Orleton	RBLR 2803		9ae8fcb0-e7b5-4deb-a5ce-296dc705f2a0	c5a4cd48-f777-46bb-93ca-d09d2db18a4d	T[homas]		Thomas de Orleton, canon of Hereford			Witness|Clerical	Clerical				Witness		M
William de Cheriton	RBLR 2803		2dd8cd4c-fc44-412d-941b-7cef2db30523	c8e34cfa-d383-448f-8f7e-3d42fa6b9a53	William [de Cheriton]	abbot of Evesham	Abbot of Evesham			Witness|Clerical	Clerical				Witness		M
Adam de Orleton	RBLR 2803		5c1c339e-ec39-479c-8e70-b8b5e29e125a	ce859ac7-0532-43e2-9359-1f495b0beefb	Adam, by God's grace bishop of Worcester	by God's grace bishop of Worcester				Principal|Clerical	Clerical			Principal			M
John de Beautre	RBLR 2803		d26019d0-e6ad-4664-81b8-a411e7eae62c	d26019d0-e6ad-4664-81b8-a411e7eae62c	John de Beautre, clerk of Worcester diocese, notaries public	clerk of Worcester diocese, notaries public				Witness|Clerical|Scribe	Clerical		Scribe		Witness		M
John de Radenhale	RBLR 2803		342f3f85-abdd-4a6d-9213-15bcce279fab	d3ccf750-4e41-4660-b2cf-b29afcf959ec	John de Radenhale, chaplain of the free chapel of St. Stephen in the palace of Westminster, London diocese, commissaries ad hoc of M. Hugh d' Angouleme, archdeacon of Canterbury	chaplain of the free chapel of St. Stephen in the palace of Westminster, London diocese, commissaries ad hoc of M. Hugh d' Angouleme, archdeacon of Canterbury	co commissioned with Wm de Fowehope			Principal|Clerical|Agent	Clerical|Agent			Principal			M
William Russel de Fownhope	RBLR 2803		40243224-b2b0-4a1e-84e0-7bcdc151a6b6	d4492a5c-86af-4b69-b09a-c8ab2eab458f	William de Fowehope, canon of Hereford	canon of Hereford	co-commissioned (by archdeacon of Canterbury) with John de Radenhale to install AO at Worcester			Principal|Clerical|Agent	Clerical|Agent			Principal			M
Hugh d' Angouleme	RBLR 2803		da49254c-242a-4ead-8af2-8eb0ce77a819	da49254c-242a-4ead-8af2-8eb0ce77a819	Hugh d' Angouleme, archdeacon of Canterbury	archdeacon of Canterbury				Clerical|Adjudicator	Clerical|Adjudicant						M
John de Orleton	RBLR 2803		f64d772c-a397-4b1b-854f-ea6cf72c42b1	da7bd936-4a58-4d72-bef7-ca072bffdbbd	J[ohn] de Orleton	canon of Hereford				Witness|Clerical	Clerical				Witness		M
Wolstan de Bransford	RBLR 2803		f88c6608-fa7c-4eea-a09a-6a860475d6a4	f88c6608-fa7c-4eea-a09a-6a860475d6a4	Wolstan [de Bransford], the prior of Worcester	prior of Worcester				Principal|Clerical	Clerical			Principal			M
William de Wyk	RBLR 2804		81ce69a5-ecf8-418e-b40f-c22614194da2	01dfcbcf-1e60-4267-887d-fa33a4a23290	Willelmo de Wyk, penitenciario	penitenciario	Penitentiary of Hereford			Witness|Clerical	Clerical				Witness		M
Adam Murymuth	RBLR 2804		7cf45135-1231-4e5f-9b75-5e1d1991a531	084ba154-4071-4c66-94fd-8cb0b985a1a5	Ada Murimouth	canon of Hereford				Witness|Clerical	Clerical				Witness		M
Stephen de Ledbury	RBLR 2804		c8fef2a1-e300-425a-b9e0-94a560c41499	2399191a-7427-400e-91fb-b36b3c53a34a	Stephano de Ledebury [decano]	dean of Hereford 1320-1352				Witness|Clerical	Clerical				Witness		M
Walter Carles	RBLR 2804		1e03be0a-3dd2-4ea3-ad0d-5a082f07dc35	30cc8c7e-d07b-42c0-bb7e-60aad2809e23	Waltero Careless	canon of Hereford				Witness|Clerical	Clerical				Witness		M
Thomas de Chaundos I	RBLR 2804		43961074-45e1-411f-9071-25349dba63ee	4ed836a5-449b-4830-b50d-3a288d450327	Thoma de Chaundos, archidiacono	archidiacono	archdeacon of Hereford			Witness|Clerical	Clerical				Witness		M
Robert de Iklesham	RBLR 2804		2e4d302d-1981-4e54-b0d4-a65e28031790	5391eb33-b06a-417e-acbd-c8456ae326da	Robertus de Iclesham, quondam canonici Herefordenses	quondam canonici Herefordenses	formerly canon of Hereford			Clerical|Dead	Clerical					Dead	M
Roger de Breynton	RBLR 2804		825b8ea1-cbfe-467e-b458-caa829721677	724d1018-4ff9-463e-a762-59080c540d53	Ricardo de Breyntone		Roger de Breynton, canon of Hereford (Ricardo in doc but obviously a mistake)			Witness|Clerical	Clerical				Witness		M
Thomas de Sancto Omero	RBLR 2804		6d4a3e66-8726-46e7-aa03-860db2a59c86	769e9229-e7fc-4419-9240-101f6b1abb71	Thomas de sancto Omero		formerly canon of Hereford			Clerical|Dead	Clerical					Dead	M
Thomas de Charleton	RBLR 2804		a019aae3-819a-474b-be0f-e9d3575d09b9	7afad0eb-5d78-4c6b-a650-ad0344330ac9	Thomas, etc.	etc.				Principal|Clerical	Clerical			Principal			M
Henry de Schorne	RBLR 2804		f5e7cef5-7216-4431-8423-be697fb7d20d	84e0e206-bd83-4206-87e1-d7aa735cefd2	Henrico de Shorne	canon of Hereford				Witness|Clerical	Clerical				Witness		M
John de la Felde	RBLR 2804		4349f9f8-30bc-495e-b93d-b3ed3edc4992	8c0a8469-c649-4985-947b-e6bc21844f83	Johanne de la Felde,	canon of Hereford				Witness|Clerical	Clerical				Witness		M
Richard de Vernoun	RBLR 2804		5e833248-01b0-42dc-a140-66ddfcc93a4b	921d4563-9018-48c7-bf9d-fd9726ba675b	Ricardo Vernoun		Canon of Hereford			Witness|Clerical	Clerical				Witness		M
Adam Carbonel	RBLR 2804		83ae6be7-9914-4224-9645-7cbe6105a1c3	aae3f841-e4aa-4439-abde-de29c7dea9c5	Ada Carbonel	canon of Hereford				Witness|Clerical	Clerical				Witness		M
Richard Haueringe	RBLR 2804		edc94593-9c82-47c1-82cc-4a01a2ea1a87	be1208f1-5ce4-403b-af85-79cdb9b9725a	Ricardo de Haverynge, cantore	cantore	cantor of Hereford; aka Richard the precentor p.874, 875, 876; HCM 2089, 			Witness|Clerical	Clerical				Witness		M
Thomas de Orleton	RBLR 2804		3b2b793e-45b2-494b-9c31-379424255620	c5a4cd48-f777-46bb-93ca-d09d2db18a4d	Thoma de Orletone, cancellario	cancellario	Chancellor of Hereford			Witness|Clerical	Clerical				Witness		M
William Russel de Fownhope	RBLR 2804		7f4945c7-8cde-4421-aa85-f895f9cd2ba8	d4492a5c-86af-4b69-b09a-c8ab2eab458f	Willelmo de Fownehope, canonicis ecclesie Herefordensis	canon of Hereford				Witness|Clerical	Clerical				Witness		M
James de Henley	RBLR 2804		8ed0c822-8716-4efc-b130-5b84651b5636	d45d2c4e-1d0c-4c62-ac31-a9ab7276c248	Jacobo de Henle,	canon of Hereford				Witness|Clerical	Clerical				Witness		M
John de Orleton	RBLR 2804		51385c04-ccd7-4815-a632-9dbf4b3c53ec	da7bd936-4a58-4d72-bef7-ca072bffdbbd	Johanne de Orletone	canon of Hereford				Witness|Clerical	Clerical				Witness		M
Thomas de Penebrugge	RBLR 2804		b822e40b-2a81-453e-94b9-4e1626e17cbd	e9ac0f2d-11f4-4243-920e-96296e6b8483	Thoma de Pennebrugge, thesaurario	thesaurario	Treasurer of Hereford			Witness|Clerical	Clerical				Witness		M
Thomas Talbot	RBLR 2804		9b4bace2-2fe2-428b-8b9b-9a81ee1c53ea	f2c6e2ae-99ca-438b-a851-c7103dd4635a	Thoma Thalebot	canon of Hereford				Witness|Clerical	Clerical				Witness		M
Stephen de Ledbury	RBLR 2901	RBLR 2901, HCM 1375	17399eeb-a138-49f2-aa62-0da4495b7141	2399191a-7427-400e-91fb-b36b3c53a34a	Stephen, dean, and the chapter of Hereford	dean of Hereford				Principal|Clerical|Collective	Clerical	Collective		Principal			M
Roger de Breynton	RBLR 2901	RBLR 2901, HCM 1375	2a0dac06-11f9-4973-84f8-81d587b9bc34	724d1018-4ff9-463e-a762-59080c540d53	Roger de Breynton', canons of the church of Hereford,	canons of the church of Hereford				Principal|Clerical|Agent	Clerical|Agent			Principal			M
Richard de Vernoun	RBLR 2901	RBLR 2901, HCM 1375	cade85c5-df00-4cec-a78f-47b8d7008950	921d4563-9018-48c7-bf9d-fd9726ba675b	Richard de Vernoun	canon of Hereford				Principal|Clerical|Agent	Clerical|Agent			Principal			M
dean and chapter of Hereford	RBLR 2901	RBLR 2901, HCM 1375		c5a27237-f2d1-40ec-976a-f21d8fbb4ff2								Collective		Principal			
Adam de Orleton	RBLR 2901	RBLR 2901, HCM 1375	732aed0e-5f29-4504-b70d-7b8ba5925e23	ce859ac7-0532-43e2-9359-1f495b0beefb	Adam, bishop of Worcester	bishop of Worcester				Principal|Clerical	Clerical			Principal			M
John de Renham	RBLR 2902		5f4e2e79-257b-4c11-ab01-ac6649686d25	5f4e2e79-257b-4c11-ab01-ac6649686d25	John de Renham		formerly rector of Hanbury by Droitwich			Dead|Clerical	Clerical					Dead	M
sacrist of Worcester	RBLR 2902		6c71262c-e5ff-4160-9c24-ad1675eddad1	6c71262c-e5ff-4160-9c24-ad1675eddad1	sacrist of Worcester	sacrist of Worcester				Agent|Clerical|Office	Clerical|Agent	Office					M
Roger de Breynton	RBLR 2902		e79b752b-8616-40f0-b605-13e4e6efc56f	724d1018-4ff9-463e-a762-59080c540d53	Roger de Breynton, priest	priest	collated to Hanbury-by-Droitwich (Hambur' iuxta Wych)			Principal|Clerical	Clerical			Principal			M
Adam de Orleton	RBLR 2902		e1353f46-7e5c-4332-94c8-879ba0e7dcd2	ce859ac7-0532-43e2-9359-1f495b0beefb	bishop	bishop of Worcester				Principal|Clerical|Office	Clerical	Office		Principal			M
Roger de Breynton	RBLR 2903	RBLR 2903, HCM R77	9d3ff145-e997-4fa1-91ff-280be616a1f1	724d1018-4ff9-463e-a762-59080c540d53	Roger de Breynton		collated to Hanbury			Principal|Clerical	Clerical			Principal			M
Joan (Plugenet) de Bohun of Kylpek	RBLR 3001	RBLR 3001, HCM 2165	ad1f0d47-2a32-4343-bc13-79a0516598cb	0e62cdd5-a4c0-4aee-a141-821556d29437	Joan de Bohoun					Principal|Woman				Principal			W
Queen Isabella	RBLR 3001	RBLR 3001, HCM 2165	70909a61-0f3d-4ead-91aa-cfc6dd195dff	1b37802f-dd3a-4803-9806-9d35da51927d	Isabella, Queen of England	Queen of England				Principal|Woman				Principal			W
chaplain(s) of St Mary's at Hereford Cathedral	RBLR 3001	RBLR 3001, HCM 2165	b6e75094-e47b-4fc0-b744-655dcdd9e22c	3268bd6f-3e06-4687-b973-e187116b697b	eight chaplains and two deacons to celebrate the mass of the Virgin in their church	chaplains of St Mary's at Hereford Cathedral				Clerical|Collective	Clerical	Collective					M
King Edward III	RBLR 3001	RBLR 3001, HCM 2165	5bba1445-5c29-4232-9ed5-45e053c4dda5	518568ab-fc48-4fe9-9c26-659db6090111	Edward [III]					Principal				Principal			M
Roger de Breynton	RBLR 3001	RBLR 3001, HCM 2165	c8885cd6-7ea1-4b08-8145-2ba4a9db2fa0	724d1018-4ff9-463e-a762-59080c540d53	warden of the chapel of St. Mary, canon in the church of St. Ethelbert	warden of St Mary's Chapel and Hereford Cathedral canon	(occupied by Roger Breynton, per RBLR 3002 (1330))|commissione to find the chaplain and deacons|which helps explain his later provision of a place for them to live..			Principal|Clerical|Office|Agent	Clerical|Agent	Office		Principal			M
dean and chapter of Hereford	RBLR 3001	RBLR 3001, HCM 2165	f440b109-b3de-4d40-a507-19b45f6a4594	c5a27237-f2d1-40ec-976a-f21d8fbb4ff2	dean and chapter of St. Ethelbert, Hereford,	Hereford				Principal|Clerical|Collective	Clerical	Collective		Principal			M
Joan (Plugenet) de Bohun of Kylpek	RBLR 3001-em		2c204b0e-5542-44f7-838f-01fde0e25985	0e62cdd5-a4c0-4aee-a141-821556d29437	Joan de Bohoun					Principal|Woman				Principal			W
Queen Isabella	RBLR 3001-em		82194857-8394-4b15-9446-ad352f33174f	1b37802f-dd3a-4803-9806-9d35da51927d	Isabella, Queen of England	Queen of England				Woman							W
chaplain(s) of St Mary's at Hereford Cathedral	RBLR 3001-em		a39423dc-79b5-446f-b9e8-bc3cdf362ebb	3268bd6f-3e06-4687-b973-e187116b697b	eight chaplains and two deacons to celebrate the mass of the Virgin in their church	chaplains of St Mary's at Hereford Cathedral				Collective|Clerical	Clerical	Collective					M
King Edward III	RBLR 3001-em		39094878-9ac8-4d3a-a80d-51999833d722	518568ab-fc48-4fe9-9c26-659db6090111	king					Office		Office					M
Roger de Breynton	RBLR 3001-em		46ab865b-fd41-46c6-b906-bb4e8bfd3441	724d1018-4ff9-463e-a762-59080c540d53	warden of the chapel of St. Mary, canon in the church of St. Ethelbert	warden of St Mary's Chapel and Hereford Cathedral canon	(is or was Roger Breynton, per earlier docs?--check)			Clerical|Principal|Office	Clerical	Office		Principal			M
dean and chapter of Hereford	RBLR 3001-em		7ddb65d9-133b-4b0f-bba0-bc498975ea10	c5a27237-f2d1-40ec-976a-f21d8fbb4ff2	dean and chapter of St. Ethelbert, Hereford	Hereford				Principal|Clerical|Collective	Clerical	Collective		Principal			M
Joan (Plugenet) de Bohun of Kylpek	RBLR 3002		be9dd547-3fd0-4de1-a9bd-ee8b08fb93c1	0e62cdd5-a4c0-4aee-a141-821556d29437	Johanne de Bohon		Joan Bohun			Principal|Woman				Principal			W
Queen Isabella	RBLR 3002		2092dcbb-9dce-4016-9430-27fad1cdd54a	1b37802f-dd3a-4803-9806-9d35da51927d	Isabelle, matris ipsius regis	matris ipsius regis	Isabella, mother of the King|formerly queen			Woman							W
chaplain(s) of St Mary's at Hereford Cathedral	RBLR 3002		6830466e-71cc-419d-917e-8ee868804d54	3268bd6f-3e06-4687-b973-e187116b697b	vicars choral	chaplains of St Mary's at Hereford Cathedral	for chapel of BVM, at HC			Clerical|Collective|Principal	Clerical	Collective		Principal			M
Thomas de Chaundos I	RBLR 3002		27237d1d-bb01-4c31-a14f-64ec11812a09	4ed836a5-449b-4830-b50d-3a288d450327	Thome de Chaundos, archidiaconi Herefordensis	archidiaconi Herefordensis	Thomas de Chaundos, Archd of H			Principal|Clerical	Clerical			Principal			M
King Edward III	RBLR 3002		0cf71b6e-588e-4813-bfff-36a65a29fddc	518568ab-fc48-4fe9-9c26-659db6090111	Edwardi												
Roger de Breynton	RBLR 3002		1f05898d-823c-4974-bcf7-14d75fd56fd2	724d1018-4ff9-463e-a762-59080c540d53	Rogoro de Breyn tone, cenonico ob custode capelle boate Marie, virginis	cenonico ob custode capelle boate Marie, virginis	Roger de Breynton, canon and custodian (warden) of chapel of the BVM at HC			Principal|Clerical	Clerical			Principal			M
Thomas de Charleton	RBLR 3002		75abe4fc-e127-480c-a0c0-46065fe42cc1	7afad0eb-5d78-4c6b-a650-ad0344330ac9	Thomas, etc	etc.				Principal|Clerical	Clerical			Principal			M
Henry de Schorne	RBLR 3002		6d70da43-e782-405b-adba-4ac945776d5c	84e0e206-bd83-4206-87e1-d7aa735cefd2	Henrico de Shorne					Principal|Clerical	Clerical			Principal			M
dean and chapter of Hereford	RBLR 3002		8b814096-de35-4dec-ba3c-18fcdb303ef3; 3c028622-ac8b-4722-b4c0-53ec4642bb6a	c5a27237-f2d1-40ec-976a-f21d8fbb4ff2	dean and chapter; decanus et capitulum	dean and chapter of Hereford				Principal|Clerical|Collective	Clerical	Collective		Principal	Witness		M
Stephen de Ledbury	RBLR 3003	RBLR 3003, HCM 2089a	ac811a65-e97e-4afe-9e21-493ed58e1d0e; 91ae20ae-40de-4841-b2b8-b5b7cef0a5af	2399191a-7427-400e-91fb-b36b3c53a34a	Stephen de Ledebury, dean of the church of St. Ethelbert of Hereford, and the chapter of the same; Stephen, dean, and the chapter of Hereford,	dean of Hereford; dean and chapter of Hereford				Witness|Clerical|Collective	Clerical	Collective		Principal	Witness		M
Thomas de Charleton	RBLR 3003	RBLR 3003, HCM 2089a	1e680eab-7c94-416f-82a4-862c1ca47a80	7afad0eb-5d78-4c6b-a650-ad0344330ac9	Thomas, bishop of Hereford	bishop of Hereford	Thomas Charlton			Principal|Clerical	Clerical			Principal			M
Walter de la Bache	RBLR 3003	RBLR 3003, HCM 2089a	3be4f691-7ec3-4779-b1e9-78a197478722	ad9abc27-65c4-44e6-9540-471a9d592420	Walter de la Bache, perpetual vicar in the church of Hereford	perpetual vicar in the church of Hereford				Principal|Clerical	Clerical			Principal			M
dean and chapter of Hereford	RBLR 3003	RBLR 3003, HCM 2089a		c5a27237-f2d1-40ec-976a-f21d8fbb4ff2							Clerical	Collective		Principal	Witness		
chaplains of St Katherine's Chapel Hereford	RBLR 3003	RBLR 3003, HCM 2089a	087594e0-2cb6-42a4-b946-2272784a4bcc	ec6cea9d-280b-4f90-b342-88643aa0aa3e	two chaplains to celebrate divine service daily for his soul and the souls of his parents, ancestors and others in the chapel of St. Katherine near the bishop's palace in Hereford	ancestors and others in the chapel of St. Katherine near the bishop's palace in Hereford	chantry for Walter de la Bache			Clerical|Principal|Collective	Clerical	Collective		Principal			M
Thomas de la Barre	RBLR 3003-em		f2f34b9e-2a0a-4f77-972f-18ad053cba97	02e5a46a-3416-47b1-8e3f-c9866ed27105	Thomas de la Barre					Witness					Witness		M
