UUID	Document Number	Date	In Handlist	Common Name	QUOTE_TRANSCRIPTION	Lat	Lng	ANCHOR	TYPE	Place_Type	Person_Gender	TAGS	Role	Person_Named by	Person_Job	COMMENTS
70ca9c61-74a4-4231-b233-f3113c592d3b	RBLR 3901	1339-03-04T00:00:00Z	1		Thomas [Charlton]				char-offset:181	PERSON						Hereford	
dea7c2fa-b3fd-4771-8e9d-bdf85abe9d01	RBLR 6101	1361-12-30T00:00:00Z	1		Thomas Charleton				char-offset:611	PERSON							
b246bfba-a70c-4cca-890f-6e4f982186eb	RBLR 2804	1328-10-16T00:00:00Z	1		Thomas				char-offset:281	PERSON							
1cb18113-3c05-4d94-beae-5eaf71301807	RBLR 3704	1337-03-18T00:00:00Z	1		Thomas				char-offset:149	PERSON							
3990ab39-1ff2-436b-87ac-9b3bf9af7400	RBLR 1806	1318-03-30T00:00:00Z	1		Thomas				char-offset:125	PERSON							
9b518e53-c02a-458e-8218-ef01624425f1	RBLR 3703	1337-03-18T00:00:00Z	1		Thomas				char-offset:121	PERSON							
6e399eab-c1ce-426e-8369-c5598ade104e	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas				char-offset:3045	PERSON							
ac21246d-be64-435b-a9d3-aefa68cb4356	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas				char-offset:3068	PERSON							
40e00a5a-12bd-45c2-9947-34c73a7224ab	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas de Barre				char-offset:2695	PERSON							
e16f8f8a-1507-49be-b61e-b7d5b4b58396	RBLR 1736	1317-06-17T00:00:00Z	1		Thomas de Bromfeld				char-offset:105	PERSON			Principal	Principal			
5c62606b-f098-4afe-bf6e-ccbb89d814ad	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas de Chaundos				char-offset:2424	PERSON							
95e28287-d83e-4877-9a6a-7e114ead2459	RBLR 3003	1330-06-14T00:00:00Z	1		Thomas de Chaundos				char-offset:1358	PERSON			Witness	Witness			Archdeacon
0f1bc971-1feb-40d6-a565-becf8865bdb8	RBLR 1813	1318-04-01T00:00:00Z	1		Thomas de Coleshulle				char-offset:123	PERSON							
366a6044-a05a-4019-944d-572b63984d93	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas de Gayton				char-offset:2670	PERSON							
76b875d2-474a-4416-a27a-eddefb91fc23	RBLR 3003	1330-06-14T00:00:00Z	1		Thomas de Gayton				char-offset:1497	PERSON			Witness	Witness			Knight
85b86161-57dc-451e-b7df-33746141a32d	RBLR 2104	1321-03-02T00:00:00Z	1		Thomas de Gynes				char-offset:616	PERSON							
cbdfbd34-9fd4-4700-9d39-046f4a36d23b	RBLR 2104	1321-03-02T00:00:00Z	1		Thomas de Hompton				char-offset:452	PERSON							
7e394f29-a430-4c56-87d1-f2a48a387bda	RBLR 2001	1320-03-07T00:00:00Z	1		Thomas de Hampton				char-offset:194	PERSON							
c3a8669c-a08c-4502-821c-a02c8ef9c7c5	RBLR 3903	1339-05-02T00:00:00Z	1		Thomas de Hemenhale				char-offset:165	PERSON			Dead			late bishop	
7d5444c4-81e9-4a93-9dda-a83f7f163df4	RBLR 4303	1343-08-26T00:00:00Z	1		Thomas de la Barre				char-offset:641	PERSON							
5ef71fe6-37a1-42e6-805e-357361fa0785	RBLR 3003	1330-06-14T00:00:00Z	1		Thomas de la Barre				char-offset:1524	PERSON			Witness	Witness			
517aa23a-6f9e-485a-873a-1437cdea1315	RBLR 1740	1317-07-25T00:00:00Z	1		Thomas de la Felde				char-offset:81	PERSON			Principal	Principal		proctor	
38dca3b9-bb02-4840-b594-a1f78ea02502	RBLR 3101	1331-01-24T00:00:00Z	1		Thomas de Langeford				char-offset:391	PERSON							
7dc1320b-cdcb-4383-8c72-2a4ea13603e9	RBLR 2001	1320-03-07T00:00:00Z	1		Thomas de Orleton.Thomas de Bisshopton				char-offset:246	PERSON							
4c3c28f6-1950-4e9a-b473-88f9e3e399cd	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas de Horleton				char-offset:2456	PERSON							
51a37a5f-fbab-47ed-9cc9-4fc5ce852c16	RBLR 2104	1321-03-02T00:00:00Z	1		Thomas de Orleton				char-offset:507	PERSON							
44a8f414-849a-4447-aeec-97be72a03d76	RBLR 3003	1330-06-14T00:00:00Z	1		Thomas de Orleton				char-offset:1390	PERSON			Witness	Witness			Chancellor
bab5cae9-f576-4098-b9b3-4492c3c6719d	RBLR 2004	1320-12-25T00:00:00Z	1		Thomas de Pyrebrok				char-offset:470	PERSON							
f0177f41-a1a8-470b-bd44-bc53f7904892	RBLR 1814	1318-04-02T00:00:00Z	1		Thomas de Retlyng				char-offset:134	PERSON							
9ce6d2db-9571-4d1b-8477-78bc3b1cbc03	RBLR 2804	1328-10-16T00:00:00Z	1		Thomas de sancto Omero				char-offset:967	PERSON							
0d578bc6-cdda-487f-b963-dcb2b037dca5	RBLR 4705	1347-11-24T00:00:00Z	1		Thomas de Staunton				char-offset:488	PERSON							
f14a22c7-c77b-4703-baa0-e6ef2b39a5a8	RBLR 2804	1328-10-16T00:00:00Z	1		Thomas de Sto Omero				char-offset:1694	PERSON							
107006cc-ae92-4744-bc72-fe51818556cb	RBLR 4303	1343-08-26T00:00:00Z	1		Thomas de Trillek				char-offset:258	PERSON							
b7f75e6f-a3d5-493f-b571-61fa179206a9	RBLR 4504	1345-07-26T00:00:00Z	1		Thomas de Trillek				char-offset:249	PERSON							
0e83ac3d-6e5e-4b21-9805-a587f36b2dba	RBLR 4504	1345-07-26T00:00:00Z	1		Thomas de Trillek				char-offset:249	PERSON			Principal	Principal			
98cb5ff4-54f8-46d7-bce8-326eb102d457	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas Hamund				char-offset:3398	PERSON							
f81606ef-e944-4dbb-8d78-6be29f0006f4	RBLR 2802	1328-04-22T00:00:00Z	1		Thomas -LSB- Charlton				char-offset:259	PERSON							
a3660d81-0d5a-4200-aab5-41b0db8067a8	RBLR 4704	1347-06-13T00:00:00Z	1		Thomas Talbot				char-offset:814	PERSON							
47fcf6fe-60ec-4e04-a98d-e38b711489db	RBLR 4704	1347-06-13T00:00:00Z	1		Thomas Talbot				char-offset:577	PERSON							
31f56f96-bf46-45a6-a8b7-5e50469d16ab	RBLR 4605	1346-10-20T00:00:00Z	1		Thomas Talebot				char-offset:1656	PERSON							
d27d9d43-3722-4691-af24-733bb384a1d1	RBLR 4605	1346-10-20T00:00:00Z	1		Thomas Talbot				char-offset:54	PERSON							
8c5ebfae-c71a-4188-961b-512f5f5304e9	RBLR 4605	1346-10-20T00:00:00Z	1		Thomas Talbot				char-offset:54	PERSON			Principal	Principal			
45226886-9926-40c4-8611-ecd50870da12	RBLR 6102	1361-12-30T00:00:00Z	1		Thomas the Apostle				char-offset:77	PERSON							
660ab7be-8769-49c2-bef7-20add8dee1ba	RBLR 6101	1361-12-30T00:00:00Z	1		Thomas the Apostle				char-offset:77	PERSON							
2deef74e-047e-4f9d-af46-aea129f2d40e	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas Tope				char-offset:3288	PERSON							
f60d5074-5874-4417-839b-ee671142a067	RBLR 3004	1330-07-09T00:00:00Z	1		Thomas Tope				char-offset:2736	PERSON							
c6788eb4-3332-43ee-8327-9397a13f1685	RBLR 4503	1345-07-26T00:00:00Z	1		Thomas Trillek				char-offset:148	PERSON			Principal	Principal			
3e6387b2-e8a4-4f82-b2b2-24c595784678	RBLR 4604	1346-09-22T00:00:00Z	1		Thomas Youet				char-offset:759	PERSON							
9ad02304-8a20-4d55-8122-76abcc08807b	RBLR 2804	1328-10-16T00:00:00Z	1		Thoma Thalebot				char-offset:2426	PERSON							
11507a74-8e5f-46d8-ae70-371972c9a983	RBLR 4404	1344-04-08T00:00:00Z	1		Thorne				char-offset:815	PERSON							
54d6d136-2a89-4008-b5a7-5ed9dac1262c	RBLR 3703	1337-03-18T00:00:00Z	1	three messuages, a mill, a carucate of land and 6 acres of meadow, in Cloppeleye, Sevenhampton and Whitebourn	three messuages, a mill, a carucate of land and 6 acres of meadow, in Cloppeleye, Sevenhampton and Whitebourn				char-offset:152	PLACE			RB property				
3d306a73-c9fb-4ce3-af00-210a6139b6a9	RBLR 1716	1317-05-17T00:00:00Z	1	Tibberton, Gloucestershire	Tib'ton	Tib'ton	51.89674	-2.34612	char-offset:126	PLACE			Nominative	Nominative			Tiverton?
36ea9227-e305-4f19-b4e8-4f5f8ce32023	RBLR 3604	1336-04-23T00:00:00Z	1	Topesleye	Tupsley				char-offset:177	PLACE							Tupley = suburb of Hereford, E/NE of city
ec42af36-8e67-4df4-a226-a08a9c6115a5	RBLR 1404	1315-01-03T00:00:00Z	1	Topesleye	Topesleye				char-offset:107	PLACE			Nominative	Nominative			Tupsley?
031cab6b-2e78-439c-867d-1f7455611e33	RBLR 1725	1317-05-24T00:00:00Z	1	Tornenton	Tornenton				char-offset:127	PLACE			Nominative	Nominative			
6bbde016-cb24-4c8e-9129-cbc0a12fcefa	RBLR 0501	1305-01-09T00:00:00Z	1	Tounfeld	Tounfeld				char-offset:1182	PLACE							
7d14fc78-1bae-4cb1-9c35-38ace0e4cf6a	RBLR 3602	1336-04-23T00:00:00Z	1	Tower of London	Tower of of London	Tower of of London	51.50853	-0.07613	char-offset:30	PLACE							
1f45b3d0-06f2-4bcd-946b-fbc9b3eacab5	RBLR 3701	1337-01-20T00:00:00Z	1	Tower of London	Tower of London	Tower of London	51.50853	-0.07613	char-offset:29	PLACE			Building|Given at	Given at			
518a9137-7df7-467d-9e84-734611d24d49	RBLR 1104	1311-06-29T00:00:00Z	1		Treasurer of the Church of Hereford				char-offset:228				Job				
3a431107-fc12-4eae-9ff6-7a0f8746b9bd	RBLR 1714	1317-05-13T00:00:00Z	1		treasurer of Hereford				char-offset:208				Job				
3e66989d-033a-4dc6-9372-2834159650ce	RBLR 1715	1317-05-17T00:00:00Z	1		treasurer of Hereford,				char-offset:137				Job				
cb665a3d-1b79-4c4b-8cd6-bc8ff957f7d9	RBLR 1717	1317-05-18T00:00:00Z	1		treasurer of Hereford				char-offset:245				Job				
de11c6d7-cdc7-492c-8294-fff810687cda	RBLR 3701	1337-01-20T00:00:00Z	1		treasurer				char-offset:455				Job				
bf51860e-c222-4982-80b9-b6e0cd814b23	RBLR 2102	1321-02-26T00:00:00Z	1		treasury				char-offset:91	PERSON			Office|Present		Office		Roger de Breynton is not mentioned by name in this document, but as the treasurer and agent of Adam Orleton, he is almost certainly the one who has delivered the payment to the king
c2f198c0-786c-49a2-8dea-27cabe49b4fc	RBLR 3102	1331-01-26T00:00:00Z	1	Tredington	Tredington				char-offset:213	PLACE							
489eac99-340e-4e90-a1a4-bb21bb5331c1	RBLR 1201	1312-02-25T00:00:00Z	1	twelve acres of arable land in the field of Wydeden' which he held at farm	twelve acres of arable land in the field of Wydeden' which he held at farm				char-offset:163	PLACE			Property				
54f910f9-63a5-4535-a819-ca25e0ba00ec	RBLR 0501	1305-01-09T00:00:00Z	1	two acres and a quarter of meadow lying in Prestheye near the meadow of the said Roger de Broynton' and extending from the pasture of the lord bishop of Hereford near the bridge of Lugge ss far as the water of Lugg	two acres and a quarter of meadow lying in Prestheye near the meadow of the said Roger de Broynton' and extending from the pasture of the lord bishop of Hereford near the bridge of Lugge ss far as the water of Lugg				char-offset:2129	PLACE			RB property				
35a6ed5d-679c-4cd0-999e-6e15edf4f561	RBLR 0501	1305-01-09T00:00:00Z	1	two acres lie in chirchecroft between the lands of the said chaplain of the altar mentioned and extending towards la goldhord	two acres lie in chirchecroft between the lands of the said chaplain of the altar mentioned and extending towards la goldhord				char-offset:1998	PLACE			RB property				
e350967d-9913-42ac-a28e-09a860bc83dd	RBLR 0501	1305-01-09T00:00:00Z	1	two and a quarter acres of meadow in Prestheye	two and a quarter acres of meadow in Prestheye				char-offset:212	PLACE			RB property				
2f74d853-f806-4e57-b27e-3cdc50a1f40e	RBLR 3602	1336-04-23T00:00:00Z	1	two messuages, a virgate and a half of land, 4 acres of meadow and 10s. of rent, in Breynton and Upton	two messuages, a virgate and a half of land, 4 acres of meadow and 10s. of rent, in Breynton and Upton				char-offset:177	PLACE							
67eede30-fc1d-421f-a9e6-07a734ce2e76	RBLR 3701	1337-01-20T00:00:00Z	1	two messuages, a virgate and a half of land, 4 acres of meadow and 10s. of rent, in Breynton and Upton	two messuages, a virgate and a half of land, 4 acres of meadow, and 10s. of rent in Breynton and Upton				char-offset:202	PLACE			RB property				in Breinton and Upton, near Hereford
500cacc6-6eff-483f-b1b4-ce8ef9e307e8	RBLR 1717	1317-05-18T00:00:00Z	1		Two seals, both imperfect				char-offset:458				Material feature				
549ade36-150b-4996-9bf0-c6d7e26852fc	RBLR 1718	1317-05-20T00:00:00Z	1		Two seals, one chipped				char-offset:635				Material feature				
c7e70887-18b4-4a89-8e6a-6713a59ac967	RBLR 1601	1316-02-29T00:00:00Z	1		Two seals				char-offset:842				Material feature				
25c4b226-dc51-4a69-ab4c-cf6df4f06661	RBLR 1602	1316-02-29T00:00:00Z	1		Two seals				char-offset:41				Material feature				
adb4f85d-9f95-4c24-b48c-f504b995cf1c	RBLR 1724	1317-05-23T00:00:00Z	1		Two seals				char-offset:328				Material feature				
3c3cae1f-6b53-4a52-867b-054d1096ac87	RBLR 1729	1317-05-25T00:00:00Z	1		Two seals.				char-offset:303				Material feature				
363cf5e9-9296-4c71-b43d-ae07bc8247f5	RBLR 0501	1305-01-09T00:00:00Z	1	Tyberton, Herefordshire	Tybrihton	Tybrihton	52.05163	-2.90288	char-offset:2473	PLACE			Nominative	Nominative			
077ad6b7-c347-4d52-8576-5c29deeaed2a	RBLR 0802	1308-10-29T00:00:00Z	1	Tyberton, Herefordshire	Tybertone	Tybertone	52.05163	-2.90288	char-offset:493	PLACE			Nominative	Nominative			
8a88dfb9-ae5f-4a7a-a090-40bdc39ba149	RBLR 1601	1316-02-29T00:00:00Z	1	Tyberton, Herefordshire	Tyberton	Tyberton	52.05163	-2.90288	char-offset:690	PLACE			Nominative	Nominative			
3478be2c-6884-41b1-b3de-b19f24a75491	RBLR 3701	1337-01-20T00:00:00Z	1	Upton	Upton				char-offset:299	PLACE							
2432ca3e-fbe3-42d1-ba70-b24fa940de0b	RBLR 3602	1336-04-23T00:00:00Z	1		Upton				char-offset:274	PERSON							
8e7fec18-3a13-45de-b8c1-c79efc868d98	RBLR 3603	1336-04-23T00:00:00Z	1		Upton				char-offset:152	PERSON							
d4cc731b-a44f-4931-8b97-78cff91088e2	RBLR 4503	1345-07-26T00:00:00Z	1	Usk	Usk				char-offset:474	PLACE			Nominative	Nominative			
1fa9b9d6-3ae0-4cdc-a3a1-8cdc326ecee0	RBLR 4603	1346-08-11T00:00:00Z	1	ut proxime supra	ut proxime supra				char-offset:1059	PLACE			Given at	Given at			that is, given at same place as docs above, i.e.|But neither this doc nor the one above it indicates WHERE, just when (Aug 3)...
5df4ad06-9482-481a-aff0-528397ae6356	RBLR 4403	1344-04-08T00:00:00Z	1	ut supra	ut supra				char-offset:1506	PLACE			Given at	Given at			that is, at Farnham, like previous documents on this day
b01d415b-b618-496b-ab4b-d60829a76162	RBLR 4404	1344-04-08T00:00:00Z	1	ut supra	ut supra.				char-offset:1715	PLACE			Given at	Given at			that is, at Farnham, like previous docs in this series
85df99bd-3301-470a-af65-a8f7ef95e63c	RBLR 4405	1344-04-08T00:00:00Z	1	ut supra	ut supra				char-offset:1081	PLACE			Given at	Given at			Farnham (per above documents)
e027a48b-de87-44ce-81e9-54a9454e7f3a	RBLR 1106	1311-07-06T00:00:00Z	1		vicar in the church of St. Ethelbert of Hereford				char-offset:180				Job				
f691fb3b-8585-4bd8-af6d-01893c613d8d	RBLR 1718	1317-05-20T00:00:00Z	1		vicar in the church of Hereford,				char-offset:117				Job				
5879a549-885c-409d-b6db-7d90ea0c789d	RBLR 1304	1313-12-04T00:00:00Z	1		vicar of the church of Ledebur'				char-offset:142				Job				
a047d971-01e4-4c41-85e8-de7588bb599e	RBLR 0901	1309-07-10T00:00:00Z	1		Vicar of the Church of St Ethelbert				char-offset:99				Job				
281e2d05-9ea0-4df9-a2a3-4a39f7a31a6d	RBLR 1105	1311-06-29T00:00:00Z	1		Vicar of the Church of St Ethelbert				char-offset:94				Job				
cecc6b7f-22b7-4cea-82a6-b0ec1aabe7ae	RBLR 3701	1337-01-20T00:00:00Z	1		vicars of that church				char-offset:177	PERSON			Job				
26c70570-4259-4637-a0bd-fbe59b1c00ba	RBLR 4303	1343-08-26T00:00:00Z	1		Virgin Mary				char-offset:97	PERSON							
72f0058b-53be-4d7f-af01-f72f4ac9bd27	RBLR 3004	1330-07-09T00:00:00Z	1		Virgin Mary				char-offset:2249	PERSON							
1e980355-1e9d-4ed4-a28b-bac9a675fa5e	RBLR 5601	1356-11-18T00:00:00Z	1	viro	viro				char-offset:450	PLACE	station						
ab22defa-a54e-4e28-9790-e69d93698c73	RBLR 1909	1319-09-23T00:00:00Z	1		W. Carles				char-offset:511	PERSON							
0b8ed287-600c-4836-9d1a-f1ee7d61e754	RBLR 4503	1345-07-26T00:00:00Z	1	Waerwent,	Waerwent,				char-offset:495	PLACE			Nominative	Nominative			
2dbb8658-c36b-40a1-8e97-1ca516de47b6	RBLR 4303	1343-08-26T00:00:00Z	1		Walter Cachepol				char-offset:695	PERSON							
ec7de4a6-2a12-418e-87c8-ec412ec1c71b	RBLR 2802	1328-04-22T00:00:00Z	1		Walter Carles				char-offset:63	PERSON							
4bc6307b-ddec-4ec0-ad45-dc6e8d00f8a6	RBLR 3004	1330-07-09T00:00:00Z	1		Walter Karles				char-offset:2526	PERSON							
b54f6ef9-833d-4e91-b93b-15bd859384fa	RBLR 4705	1347-11-24T00:00:00Z	1		Walter Carles				char-offset:408	PERSON							
74202ca6-ee8c-432c-a031-29de54ce8661	RBLR 4303	1343-08-26T00:00:00Z	1		Walter Carles				char-offset:148	PERSON							
c93f0df8-31e9-42c6-93b7-5827848cf301	RBLR 2804	1328-10-16T00:00:00Z	1	Walter Charles	Waltero Careless				char-offset:2387	PLACE							
f7c6755f-54db-4a10-93ce-c8bcf6cfd3b2	RBLR 3901	1339-03-04T00:00:00Z	1		Walter Carles				char-offset:123	PERSON						canon of Hereford	
04ad9672-bc88-4b10-8527-40616e1a24a8	RBLR 3004	1330-07-09T00:00:00Z	1		Walter Karles				char-offset:3188	PERSON							
6ec51643-ba82-41f8-a7ea-3395d45a8e78	RBLR 4604	1346-09-22T00:00:00Z	1		Walter Carles				char-offset:697	PERSON							
d50a0f64-ac51-479c-b63b-4c3bc6e964e7	RBLR 3003	1330-06-14T00:00:00Z	1		Walter Karles				char-offset:1466	PERSON			Witness	Witness			Canon
c9389c2e-0d95-43a0-898f-86d44023c0c7	RBLR 4503	1345-07-26T00:00:00Z	1		Walter Carles				char-offset:167	PERSON			Principal	Principal			
3a4a63cc-acbc-41ad-ae32-2e7908dbf76f	RBLR 4604	1346-09-22T00:00:00Z	1		Walter Carles				char-offset:697	PERSON			Witness	Witness			
052485ae-856a-4e40-9749-083c1131837f	RBLR 2104	1321-03-02T00:00:00Z	1		Walter Charles				char-offset:231	PERSON							
0193e8bb-8db6-43b7-b30b-79b0b03a27f3	RBLR 1718	1317-05-20T00:00:00Z	1		Walter				char-offset:591	PERSON							
02a2c9cf-ef64-4262-a812-09879d55ff4a	RBLR 2003	1320-08-08T00:00:00Z	1		Walter				char-offset:73	PERSON							
0950a7a1-00d0-469e-974f-3224a7ca388f	RBLR 1718	1317-05-20T00:00:00Z	1		Walter de Banastre				char-offset:171	PERSON						chaplain in the aforesaid church celebrating divine service for the soul of dominus William le Rous	
93b3d1e3-57dd-4608-9231-890bbfeddb39	RBLR 1404	1315-01-03T00:00:00Z	1		Walter de Boleye				char-offset:553	PERSON			Witness	Witness			
7aac6250-e854-4e4b-9291-0d995476a398	RBLR 1804	1318-03-17T00:00:00Z	1		Walter de Burgulle				char-offset:717	PERSON							
659f71a5-7914-4c5a-8183-a327398305ad	RBLR 1804	1318-03-17T00:00:00Z	1		Walter de Burghulle				char-offset:434	PERSON							
5482aa0f-4a86-43c8-a5c3-8807175154fc	RBLR 3004	1330-07-09T00:00:00Z	1		Walter de Hompton				char-offset:2753	PERSON							
e1690eeb-cfb2-4487-a0ce-4a0d42d5b578	RBLR 3004	1330-07-09T00:00:00Z	1		Walter de Hompton				char-offset:3304	PERSON							
25718ef7-8ec0-4140-bdbf-9c25358faf84	RBLR 3004	1330-07-09T00:00:00Z	1		Walter de la Bache				char-offset:216	PERSON							
0419c2f5-8495-42e7-bae0-2b33a3289fd5	RBLR 3003	1330-06-14T00:00:00Z	1		Walter de la Bache				char-offset:311	PERSON			Principal	Principal			
be271acf-ab72-4c9d-957d-265b76292672	RBLR 1804	1318-03-17T00:00:00Z	1		Walter de la Barre				char-offset:380	PERSON							
85b6e7d0-6fe1-4c1a-8fac-b74ca11041be	RBLR 1910	1319-11-12T00:00:00Z	1		Walter de Leom				char-offset:344	PERSON							
cd11957b-6dd6-4593-a03a-c793418f85fe	RBLR 2004	1320-12-25T00:00:00Z	1		Walter de Leoministr				char-offset:537	PERSON							
1ee43843-c947-40de-b33d-14530521e908	RBLR 4704	1347-06-13T00:00:00Z	1		Walter de Lugwardyn				char-offset:1090	PERSON							
2a269925-04e2-4b97-9374-b26f79841371	RBLR 0201	1303-01-08T00:00:00Z	1		Walter de Lullam				char-offset:90	PERSON			Principal	Principal			
1019002c-152f-4102-ae7c-6947c1434740	RBLR 4604	1346-09-22T00:00:00Z	1		Walter de Parys				char-offset:297	PERSON							
0ca008db-0178-4bb5-9dd9-45f9247370e7	RBLR 4604	1346-09-22T00:00:00Z	1		Walter de Parys				char-offset:297	PERSON			Dead				
fcf773e8-0b0a-4efe-99f6-a39d15a1b2c1	RBLR 1803	1318-02-21T00:00:00Z	1		Walteri de Maddele				char-offset:372	PERSON							
bd43fff9-584b-481d-8fa4-129902ea9650	RBLR 1605	1316-05-24T00:00:00Z	1		Walteri de Penebrugge				char-offset:2542	PERSON			Witness	Witness			
