Doc Number,Alt Numbering,Normalized text,Person ID,QUOTE_TRANSCRIPTION,UUID,Supplemental naming,COMMENTS,Principal|Office,Unhandled Tags 2,Clerical?,Patronymic?,Named by,Scribe,Principal,Witness,Dead,Gender
HCM 154,,Thomas la Veyse,47e0c4f3-f9b5-4793-88ac-1a0cf6c11afa,Thomas le Aueyse(?),47e0c4f3-f9b5-4793-88ac-1a0cf6c11afa,,"le Aveyse = le Envaise, i.e. the Envious?",Witness,,,,,,,Witness,,M
HCM 44,,Thomas la Veyse,47e0c4f3-f9b5-4793-88ac-1a0cf6c11afa,Thomas la Veyse,0b20f7c3-d78f-42a5-85a3-3173190d0476,,"Thomas la Veyse, per doc check",Witness,,,,,,,Witness,,M
HCM 200,,Thomas le Baillif de Huntiton,e7e7758f-fec1-41d8-936b-4173aa9b16b0,Thomas le Baillif de Huntiton’,e7e7758f-fec1-41d8-936b-4173aa9b16b0,bailiff of Huntiton,,Neighbor,Neighbor,,,,,,,,M
HCM 507,,Thomas le Belyeoter,e5d87253-e526-4a36-9aec-fd0549927da9,Thomas le Belyeoter,e5d87253-e526-4a36-9aec-fd0549927da9,,,Witness,,,,,,,Witness,,M
HCM 2074,,Thomas le Breton,adc76b29-6659-4414-8237-396dfa3fd552,"Thomas le Bretun, canon of Hereford",adc76b29-6659-4414-8237-396dfa3fd552,canon of Hereford,,Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 2100,,Thomas le Breton,adc76b29-6659-4414-8237-396dfa3fd552,"Thomas le Breton, formerly canon of Hereford",35563e55-8fbd-4cce-b803-6ae95109f60a,formerly canon of Hereford,,Dead|Clerical,,TRUE,,,,,,Dead,M
HCM 2100-em,,Thomas le Breton,adc76b29-6659-4414-8237-396dfa3fd552,"Thomas le Breton, formerly canon of Hereford",5c896772-327d-478a-8bd8-ad5f18e3bdde,formerly canon of Hereford,,Dead|Clerical,,TRUE,,,,,,Dead,M
HCM 755,,Thomas le Breton,adc76b29-6659-4414-8237-396dfa3fd552,"Thomas le Breoton', formerly canon of Hereford",7898deee-54b4-4ef1-8657-378c7986583a,formerly canon of Hereford,,Lease-Holder|Clerical|Dead,,TRUE,,,,,,Dead,M
HCM 2074,,Thomas le Breton's father,99b0bc6a-b550-42c4-9037-f794acdfb7d0,his father,99b0bc6a-b550-42c4-9037-f794acdfb7d0,,"ie father of Thomas le Breton, canon of Hereford",Dead,,,,,,,,Dead,M
HCM 2074,,Thomas le Breton's mother,9d5a95ae-0d64-48ff-80fd-7fb2526da557,mother,9d5a95ae-0d64-48ff-80fd-7fb2526da557,,"i.e. mother of Thomas le Bretun, canon of Hereford",Dead|Woman,,,,,,,,Dead,W
HCM 126,,Thomas le Broy,efac4600-888a-4c27-8a91-8d2fc65cd7a5,Thomas le Broy,efac4600-888a-4c27-8a91-8d2fc65cd7a5,,land in Widemarshmore,Neighbor,Neighbor,,,,,,,,M
HCM 1657,,Thomas le Brut,2422da36-5cd5-49f9-9725-720bf1b27cf7,Thomas Le Brut,2422da36-5cd5-49f9-9725-720bf1b27cf7,husband to Alice,,Dead|Lease-Holder,,,,,,,,Dead,M
HCM 1803,,Thomas le Cartar,f51083f5-0859-4187-8b45-dbf1093c2f75,Thomas le Cartar’,f51083f5-0859-4187-8b45-dbf1093c2f75,husband to Emma,,Principal,,,,,,Principal,,,M
HCM 1306,,Thomas le Child,f6e03cdb-a5b1-4d65-9a47-a50fe6af603d,Thomes le Child,f6e03cdb-a5b1-4d65-9a47-a50fe6af603d,,,Witness,,,,,,,Witness,,M
HCM 1836,,Thomas le Child,f6e03cdb-a5b1-4d65-9a47-a50fe6af603d,"Thomas le Childe',",aed482b6-c121-4506-b100-0ae3a7949076,,parishioner in Dudlebury and Longstaunton,Principal|Agent,Agent,,,,,Principal,,,M
HCM 367,,Thomas le Colyar' of Mordiford,13c492fb-081e-4ac0-a5fd-b9ee3e6febeb,Thomas le Colyar' of wordiford's,13c492fb-081e-4ac0-a5fd-b9ee3e6febeb,,brother to Nicholas,Principal,,,,,,Principal,,,M
HCM 497,,Thomas le Combare,f05c2ac3-c6d2-4790-a0ac-5a061d34b634,Thomas le Combare.,f05c2ac3-c6d2-4790-a0ac-5a061d34b634,,,Neighbor,Neighbor,,,,,,,,M
HCM 746,,Thomas le Cumbewrehte,239812a3-c7a0-41f7-b836-e9d7243d79e9,Thomas called le Cumbewrehte,239812a3-c7a0-41f7-b836-e9d7243d79e9,,,Lease-Holder,,,,,,,,,M
HCM 66,,Thomas le Deygher',b0ebffd0-20b0-4fc1-9112-a3e73f6b2b02,"Thomes le Deygher',",b0ebffd0-20b0-4fc1-9112-a3e73f6b2b02,(the dyer?),,Witness,,,,,,,Witness,,M
HCM 217,,Thomas le Fauken,e06fd8f8-1e05-4ea2-9565-a9bc9372d9c5,"Thomas le Fauken',",e06fd8f8-1e05-4ea2-9565-a9bc9372d9c5,,,Witness,,,,,,,Witness,,M
HCM 1395,,Thomas le Greye de Halbeton,aa4644b9-2961-4a80-a6a6-78519aeaabf4,Thomas le Greye de Halbeton,aa4644b9-2961-4a80-a6a6-78519aeaabf4,,,Principal,,,,,,Principal,,,M
HCM 1815,,Thomas le Greye de Halbeton,aa4644b9-2961-4a80-a6a6-78519aeaabf4,Thomas le Grey,7e86bc54-e541-4fd7-bdd3-79db0375c581,,,Witness,,,,,,,Witness,,M
HCM 1647,,Thomas le Kec,db0cb61f-328a-4160-857d-5424bdb292e2,Thomas Kec,db0cb61f-328a-4160-857d-5424bdb292e2,,,Witness,,,,,,,Witness,,M
HCM 1657,,Thomas le Kec,db0cb61f-328a-4160-857d-5424bdb292e2,Thomas Kec,e200ff96-abf3-4505-a12a-04dceccbc224,,,Witness,,,,,,,Witness,,M
HCM 307,,Thomas le Kec,db0cb61f-328a-4160-857d-5424bdb292e2,Thomas Koc.,adf15466-ff21-4bbc-a37b-319f2fa58384,,,Neighbor,Neighbor,,,,,,,,M
HCM 429,,Thomas le Kec,db0cb61f-328a-4160-857d-5424bdb292e2,Thomas le Kec,3951c8f3-0ef7-485f-ad98-bc7f50a8e88e,,,Witness,,,,,,,Witness,,M
HCM 430,,Thomas le Kec,db0cb61f-328a-4160-857d-5424bdb292e2,Thomas Kec,162a7649-46c3-4b4c-bc8b-cd394c72b657,,,Witness,,,,,,,Witness,,M
HCM 286,,Thomas le Knyght,cafabf2a-d33c-4deb-b8aa-82f27e25ea14,Tmomas le Knyht,cafabf2a-d33c-4deb-b8aa-82f27e25ea14,,formerly|Knight,Neighbor,Neighbor,,,,,,,,M
HCM 588,,Thomas le Rus,6155880d-1cec-4808-ab7b-f6b4e2d89526,Thomas le Rus,6155880d-1cec-4808-ab7b-f6b4e2d89526,,,Witness,,,,,,,Witness,,M
HCM 627,,Thomas le Schepeherde,3ccc38ec-fa75-46af-8a4c-c51d180906c4,Thomas le Schepeherde,3ccc38ec-fa75-46af-8a4c-c51d180906c4,,Thomas le Schepeherde,Principal,,,,,,Principal,,,M
HCM 139,,Thomas le Tailor,03930b03-d7f1-47fb-96ac-0f47e25525e2,"Thomas le Tayllour, clerk",03930b03-d7f1-47fb-96ac-0f47e25525e2,clerk,,Witness|Scribe|Clerical,,TRUE,,,Scribe,,Witness,,M
HCM 82,,Thomas le Tailor,03930b03-d7f1-47fb-96ac-0f47e25525e2,Thomas le Taylour,e0793ca0-4a07-4b17-94a3-3d6419cba218,,co exec with Nicholas le Cok' for Willaim Deke|cf later doc with ref to John son of Thomas and a draper's shop?,Principal|Agent,Agent,,,,,Principal,,,M
HCM 1414,,Thomas le Wafre,75730ca5-2a82-46a0-ad27-98c539afe86d,Thomas the baker,4fbe25ca-c126-4ddc-a069-1ac07c75007b,,cf Thomas le Wafre,Principal,,,,,,Principal,,,M
HCM 3192,,Thomas le Wafre,75730ca5-2a82-46a0-ad27-98c539afe86d,Thomas le Wafre,75730ca5-2a82-46a0-ad27-98c539afe86d,,"waferer, cake-maker = makes sense as doc conc Canon's Bakehouse, and mentions tenements in Maurdyn",Witness,,,,,,,Witness,,M
HCM 663,,Thomas le Wafre,75730ca5-2a82-46a0-ad27-98c539afe86d,Thomas le Yafre,cd0d81cd-472f-453e-8fb9-fc28386de030,,"vicinty of Maurdin, Mawardyn",Witness,,,,,,,Witness,,M
HCM 664,,Thomas le Wafre,75730ca5-2a82-46a0-ad27-98c539afe86d,Thomas le Wafre,81e01595-28ca-44c2-a54a-6c652c3a2c18,,,Witness,,,,,,,Witness,,M
RBLR 0701,,Thomas le Wafre,75730ca5-2a82-46a0-ad27-98c539afe86d,"Thomas Pistor [Thomas Baker chaplain],",8de15b44-c6cd-481c-b084-8559faa1747d,capellini (chaplains],,Witness|Clerical,,,,,,,,,
HCM 597,,Thomas le Webbe,b349a5a5-dc2b-4b50-8cd3-4efa8b1f5ec4,Thomas le Webbe,b349a5a5-dc2b-4b50-8cd3-4efa8b1f5ec4,,"son to William le Webbe de Ros|brother to Nicholas le Webbe|""surety""",Witness,,,,,,,Witness,,M
HCM 676,,Thomas le Wodeward,01efb097-556d-4e33-8caa-9d88948b0247,"Thomas le Wodeward',",01efb097-556d-4e33-8caa-9d88948b0247,,,Witness,,,,,,,Witness,,M
HCM 1506,,Thomas Legert,51cfe2e7-7787-419e-8c37-500fc611e9ce,"Thomas Legert, chaplain, proctor of the said Maurice",51cfe2e7-7787-419e-8c37-500fc611e9ce,"chaplain, proctor of the said Maurice",,Clerical|Agent,Agent,TRUE,,,,,,,M
HCM 1703,,Thomas lord of Overton,bacc9d7d-72cb-48a3-87cf-c689ed342172,"Thomas, lord of Overton'",bacc9d7d-72cb-48a3-87cf-c689ed342172,lord of Overton,"Overton = nr Richard's Castle, s. of Ludlow",Witness,,,,,,,Witness,,M
HCM 1681,,Thomas Louy,5ae03dcc-4de2-4957-afe3-27c5047e7581,Thomas Louy,5ae03dcc-4de2-4957-afe3-27c5047e7581,,formerly; land in Hynehomme; involves St Peter's Glouc,Lease-holder,Lease-holder,,,,,,,,M
HCM 1932,,Thomas master of St Katherine's Ledbury,02d5a4cd-fb06-4217-83ad-a2e737e4318a,"Thomas, master of the said Hospitel end the brethren  ereof",02d5a4cd-fb06-4217-83ad-a2e737e4318a,,hospital of St Katherine de Ledbury,Principal|Clerical|Collective,,TRUE,,Office,,Principal,,,M
HCM 1866,,Thomas Morice de Staunton,fcbdec1f-4400-46a5-a0da-5497adfea4e2,"Thomas, son of William Morice de Staunton';",fcbdec1f-4400-46a5-a0da-5497adfea4e2,son of William Morice de Staunton';,"husband to Christina, daughter of Nicholas le Archer (presumably)",Principal,,,,Parent,,Principal,,,M
HCM 1601,,Thomas Passemer,60f4dd1a-3472-4878-9cd0-2cefb93451be,"Thomas Passemer,",60f4dd1a-3472-4878-9cd0-2cefb93451be,,,Witness,,,,,,,Witness,,M
HCM 1767,,Thomas Perkyn,27e2deb8-b429-448e-90d2-da34ab27c26d,Thomas Perkyn,27e2deb8-b429-448e-90d2-da34ab27c26d,,,Principal,,,,,,Principal,,,M
HCM 2853,,Thomas Peytevyn,a742c875-9b01-4972-be15-bbc1aee41808,"Thomas Peytevyn, knight,",a742c875-9b01-4972-be15-bbc1aee41808,knight,,Principal,,,,,,Principal,,,M
HCM 409,,Thomas Pigon,0286cec6-ee58-4795-9412-dad7124e2a9d,Thomas Pigon(?),0286cec6-ee58-4795-9412-dad7124e2a9d,,,Witness,,,,,,,Witness,,M
HCM 60,,Thomas Polle,005ac13e-454e-4527-aef8-f11c54de5b99,Thomas Polle,005ac13e-454e-4527-aef8-f11c54de5b99; 00ce6e43-1870-47cf-a2be-185fd6679147,,,Neighbor,Neighbor,,,,Scribe,,Witness,,M
HCM 1903,,Thomas Potel of Hynleden,2ab8cd52-6c27-4189-a2e1-610d1d779617,Thomas their son.,2ab8cd52-6c27-4189-a2e1-610d1d779617,son of John Potel of Hynleden,son to John Potel of Hynleden' and Alice,Principal,,,,,,Principal,,,M
HCM 346,,Thomas Prikke,34b498c7-1f82-40ac-8dc8-530a5e02a719,"Thomas Prikke,",34b498c7-1f82-40ac-8dc8-530a5e02a719,,,Witness,,,,,,,Witness,,M
HCM 621,,Thomas Prikke,34b498c7-1f82-40ac-8dc8-530a5e02a719,"Thomes Pricke,",6473e5a2-4dd7-443a-a50b-ef9cc1e3797a,,,Witness,,,,,,,Witness,,M
HCM 1054,,Thomas Reed,0205ffce-5aff-455e-bca1-3ba1baa47256,Thomas Rued,0205ffce-5aff-455e-bca1-3ba1baa47256,father to William,,Patronymic,,,,,,,,,
HCM 1055,,Thomas Reed,0205ffce-5aff-455e-bca1-3ba1baa47256,Thomas Rued,c5ad94fc-8c08-44f7-9836-e6090d37012a,father to William,,Patronymic,,,TRUE,,,,,,M
HCM 2019,,Thomas Russel,ee3e015b-cf4f-41c0-884a-00901d2a1c81,Thomas Russel,ee3e015b-cf4f-41c0-884a-00901d2a1c81,father to John,,Patronymic,,,,,,,,,
HCM 2057,,Thomas Russel,ee3e015b-cf4f-41c0-884a-00901d2a1c81,"Thomas Russel,",d942a811-60b7-4a0a-bcbc-2138cbab03de,,,Witness,,,,,,,Witness,,M
HCM 77,,Thomas Russel,ee3e015b-cf4f-41c0-884a-00901d2a1c81,Thomas Russel,fb6ed8c0-7cee-446f-8563-e1a8ff83439a,,,Witness,,,,,,,Witness,,M
HCM 92,,Thomas Russel,ee3e015b-cf4f-41c0-884a-00901d2a1c81,Thomas Russel,2dad03ae-3e58-4943-a1c5-ef395861324e,,,Witness,,,,,,,Witness,,M
HCM 150,,Thomas Sandy,cb1838f1-dcdd-4ef8-b5b2-d7b7c2c34bfb,Thomas Sandi,cb1838f1-dcdd-4ef8-b5b2-d7b7c2c34bfb,,,Witness|Scribe,,,,,Scribe,,Witness,,M
HCM 151,,Thomas Sandy,cb1838f1-dcdd-4ef8-b5b2-d7b7c2c34bfb,Thomas —,bdf3ab79-9438-43ec-8636-bcadff6e7afc,,husband to Deonise|Thomas Sandy,Principal,,,,,,Principal,,,M
HCM 224,,Thomas Sandy,cb1838f1-dcdd-4ef8-b5b2-d7b7c2c34bfb,Thomas Sandy,a3df2e64-dfd9-40b4-8ccb-348515d73b61,,husband to Dionisia,Principal,,,,,,Principal,,,M
HCM 2819,,Thomas Seynt Clare,0e47f27e-2637-4ceb-82f0-26b860fc442f,"Thomas, 7 eoethel vicar of the church of Canon ryon (de Pyonia Canonicorum)",0e47f27e-2637-4ceb-82f0-26b860fc442f,7 eoethel vicar of the church of Canon ryon (de Pyonia Canonicorum),"Thomas, perpetual vicar of the church of Canon Pyon|em doc has witn Thomas Seint Clere, so probably rel to William de Seynte CLere",Witness|Clerical,,TRUE,,,,,Witness,,M
HCM 2819-em3,,Thomas Seynt Clare,0e47f27e-2637-4ceb-82f0-26b860fc442f,Thomas Seinte Clere,40f0e08a-90c8-4ce1-b29e-2f5310ccbe4a,,elsewhere = vicar at Canon Pyon; same or distinct from Thomas de Motlowe vicar of Canon Pyon?,Witness,,,,,,,Witness,,M
RBLR 2501,,Thomas Sprynget de Grynewiche,5a59246b-7603-40e2-a692-70bca1bbc90e,"Thomas Sprynget, de Grynewiche",5a59246b-7603-40e2-a692-70bca1bbc90e,de Grynewiche,going abroad in royal party,Principal|Agent,Agent,,,,,Principal,,,M
RBLR 2502,,Thomas Sprynget de Grynewiche,5a59246b-7603-40e2-a692-70bca1bbc90e,Thomas Sprynget of Grynewiche,6c98d257-fd21-47fa-a00a-2f844f508a72,,going abroad in royal party,Principal|Agent,Agent,,,,,Principal,,,M
HCM 2856,,Thomas Symonde,2557c10c-89f2-4c9e-b737-7fdf54f4fd51,Thomas Symonde,2557c10c-89f2-4c9e-b737-7fdf54f4fd51,,,Adjudicant,Adjudicant,,,,,,,,M
HCM 1320,,Thomas Talbot,f2c6e2ae-99ca-438b-a851-c7103dd4635a,"Thomes Talbot’, rector of the church of Laxefold' in the dlocese of ao",f2c6e2ae-99ca-438b-a851-c7103dd4635a,rector of the church of Laxefold' in the dlocese of ao,Laxefeld' in the diocese of Norwich,Witness|Clerical,,TRUE,,,,,Witness,,M
HCM 2915,,Thomas Talbot,f2c6e2ae-99ca-438b-a851-c7103dd4635a,"Thomas Talbot, canon of the church of Hereford",cc48a54b-f5e2-4258-a912-e27f21851ade,canon of the church of Hereford,,Clerical|Adjudicator,Adjudicant,TRUE,,,,,,,M
RBLR 1902,,Thomas Talbot,f2c6e2ae-99ca-438b-a851-c7103dd4635a,"Thomas Talbot, parson of the church of Toneworth",9822495a-be68-427c-9871-60024a61db78,parson of the church of Toneworth,"in AO familia, going abroad",Principal|Clerical|Agent,Agent,TRUE,,Parent,,Principal,,,M
RBLR 2804,,Thomas Talbot,f2c6e2ae-99ca-438b-a851-c7103dd4635a,Thoma Thalebot,9b4bace2-2fe2-428b-8b9b-9a81ee1c53ea,canon of Hereford,,Witness|Clerical,,TRUE,,,,,Witness,,M
RBLR 4605,,Thomas Talbot,f2c6e2ae-99ca-438b-a851-c7103dd4635a,Thomas Talbot,db4c1136-b96d-4381-a4ea-5ea07e84b927,canon of Hereford,,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
RBLR 4606,,Thomas Talbot,f2c6e2ae-99ca-438b-a851-c7103dd4635a,Thome Talebot,a253c789-0110-46c1-b46f-65589deeef15,,Canon of H|to install John Cosyn as prior of Flanesford,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
RBLR 4704,"RBLR 4704, HCM 3191",Thomas Talbot,f2c6e2ae-99ca-438b-a851-c7103dd4635a,Thomas Talbot,b58cb555-f00c-49f1-a803-83a2d0108cc8,canon of Hereford,,Adjudicator|Clerical|Witness,Adjudicant,TRUE,,,,,Witness,,M
HCM 470,,Thomas the Clerk,06c7fec3-f64f-40ea-8525-d8f369baf9db,"Thomas the clerk,",06c7fec3-f64f-40ea-8525-d8f369baf9db,,,Witness|Scribe|Clerical,,TRUE,,,Scribe,,Witness,,M
HCM 82,,Thomas the Clerk,06c7fec3-f64f-40ea-8525-d8f369baf9db,"Thomas the clerk,",239fa01e-1e80-45b2-a522-d852a80f844b,,,Witness|Scribe|Clerical,,TRUE,,,Scribe,,Witness,,M
HCM 215,,Thomas the Goldsmith,e6136ae6-0afc-44e9-9f6d-501360a003d0,Thome Aurifabri,e6136ae6-0afc-44e9-9f6d-501360a003d0,,Thomas Goldsmith?,Endorsement,,,,,,,,,M
HCM 215,,Thomas the Goldsmith,e6136ae6-0afc-44e9-9f6d-501360a003d0,Thomas le Orfeuere,f8cacf64-1022-472f-a675-47ce4cc6e7ec,,same as Thomas the Goldsmith / Thomas Aurifaber,Principal,,,,,,Principal,,,M
HCM 2368,,Thomas the Goldsmith,e6136ae6-0afc-44e9-9f6d-501360a003d0,Thome Aurifabri,45b5172f-92ab-4973-98e7-b65aeb6f7816,,,Principal,,,,,,,,,M
HCM 92,,Thomas the Goldsmith,e6136ae6-0afc-44e9-9f6d-501360a003d0,"Thomas the goldsmith,",da5139af-ee0e-4331-9331-62463f2f814d,,,Witness,,,,,,,Witness,,M
HCM 1724,,Thomas the Miller of Ledbury,fb0ed0f9-f5cd-4c34-9c88-388ca75eadbf,Thomas the miller of Ledebur'.,fb0ed0f9-f5cd-4c34-9c88-388ca75eadbf,,,Principal,,,,,,Principal,,,M
HCM 111,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,,,Witness,,,,,,,Witness,,M
HCM 1169,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Theobaud,bc3bb018-048f-47d0-99e0-afe4d005e770,,,Neighbor,Neighbor,,,,,,,,M
HCM 142,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,"Thomas Thebsud de Hereford, deceaseds",2d5eab2a-425f-4f41-9b67-5e3fc30d415b,de Hereford; deceased,,Dead,,,,,,,,Dead,M
HCM 153,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,"Thomas Theubaud, bailiff of the bishop of Hereford,",ea71cc1c-e3bd-485a-85fb-4e8cdb1002ff,bailiff of the bishop of Hereford,,Witness|Agent,Agent,,,,,,Witness,,M
HCM 2096-em,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Theobaud,3e9e9ca4-a24a-4eb0-9d0d-79a7c9cd74cd; fff05445-4981-42fb-acb0-97f9c97b2a87,,,Neighbor,Neighbor,,,,,,Witness,,M
HCM 280,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Theubsud,5256f829-9bb2-4ceb-a66f-5566b4aa470a,,,Witness,,,,,,,Witness,,M
HCM 2876,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Thoubaud,04b91acf-7280-47d4-b19b-c96ee54048bf; 1f07cf89-dbcf-41d3-af31-0aa5a693cdec,,,Neighbor,Neighbor,,,,,,Witness,,M
HCM 37,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas tebaud,8aaefa66-0c17-45c8-92a2-38140cbe144c,,,Witness|Scribe,,,,,Scribe,,Witness,,M
HCM 38,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Tebaud,5272f11f-1627-4c37-8151-17736a613edc,,,Witness|Scribe,,,,,Scribe,,Witness,,M
HCM 414,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Tebout,eb714541-ea5f-4f44-90c4-2e86130edfb1,,Thebaud?,Witness,,,,,,,Witness,,M
HCM 435,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,"Thomas Thebaud,",387c79a1-b7e8-41e5-b522-c9851e8bb2fe,,,Witness,,,,,,,Witness,,M
HCM 45,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,,b46db065-73f2-40b5-b0dd-9a61705b6645,executor of the will of John Lightfot,,Principal|Agent,,,,Collective,,,,,
HCM 468,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Thebaud,ced10f15-5f17-4bbb-9c72-7ab92d8b2b2d; 5f6b91d8-4c81-44a6-97d4-7277cd2335b2,,,Neighbor,Neighbor,,,,,,Witness,,M
HCM 496,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,"Thomas Tebaud, bailiff of the bishop of Hereford",006f6db2-b2c8-492e-aa4a-fc0f0865fbb8,bailiff of the bishop of Hereford,,Witness|Agent,Agent,,,,,,Witness,,M
HCM 50,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Thebaud,e2456595-4ec9-4079-9e09-8c894641f97c,,,Neighbor,Neighbor,,,,,,,,M
HCM 516,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,"Thomas Thebaud,",2b5c8c80-402a-4955-8d31-70f29c63444e,,,Witness,,,,,,,Witness,,M
HCM 58,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Thebaud,f711df56-83b6-4323-afcc-6a4b756ed2f4,,,Witness,,,,,,,Witness,,M
HCM 63,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,Thomas Thebaud,a92b55d7-d3b6-4592-8d8f-78d521ab3e71,,"Co-exec (wth Wm de Bysspewalle, also citizen of H) for John Lightfot",Principal|Agent,Agent,,,,,Principal,,,M
HCM 66,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,"Thomas Tebaud,",ad29ad0c-60ef-473c-9db4-cffd3607ee7d,,,Witness,,,,,,,Witness,,M
HCM 746,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,"Thomas Tybaud,",39dcb986-cc97-4ac6-9317-48e29ab1b326,,,Witness,,,,,,,Witness,,M
HCM 77,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,"Thomas Thebaud',",183c5592-560b-40db-bb0a-3d190aa585c2,,,Witness,,,,,,,Witness,,M
HCM 90,,Thomas Thebaud,c7087d8b-f1e5-4664-896f-df122f179472,,8c87f219-18e8-4d1a-b539-dfb3d79cd14e,executor of John Lightfot,,Principal|Agent,,,,,,,,,
HCM 2852,,Thomas Thechalle,3f57de2a-0af0-41ec-8f93-0fbbe4b445cd,Thomas her son,3f57de2a-0af0-41ec-8f93-0fbbe4b445cd,son of William,"son to Cecily|(also presum of WIlliam Thechalle, then, for whom he is co-executor",Agent|Principal,Agent,,,,,Principal,,,M
HCM 56,,Thomas Thurgrym,df2e42ec-7e33-4340-b58c-41075f075b0e,Thomas  r,df2e42ec-7e33-4340-b58c-41075f075b0e; c9c0c069-7cec-49fd-8f78-705d316c8610,,"Thomas Thorgrim, per doc check",Neighbor,Neighbor,,,,,,Witness,,M
HCM 946,,Thomas Thurgrym,df2e42ec-7e33-4340-b58c-41075f075b0e,"Thomas Thurgrym, son of Henry Thurgrym of Hereford",c945804f-0556-4edb-9c85-6707723e1a0c,son of Henry Thurgrym of Hereford,,Principal,,,,Parent,,Principal,,,M
HCM 98,,Thomas Thurgrym,df2e42ec-7e33-4340-b58c-41075f075b0e,"Thomas Thurgrym, son of Henry Thurgrym of Hereford",4f244dc9-e48e-4d5e-8ce1-ab5813ef26c6,son of Henry Thurgrym of Hereford,,Principal,,,,Parent,,Principal,,,M
HCM 99,,Thomas Thurgrym,df2e42ec-7e33-4340-b58c-41075f075b0e,"Thomas Thurgrym, son of Henry Thurgrym of Hereford",441730b3-8ca4-4768-b4a4-b254b43593d1,son of Henry Thurgrym of Hereford,,Principal,,,,Parent,,Principal,,,M
HCM 1753,,Thomas Toky,d6a0d047-274f-42b4-b489-b932587d4651,Thomas Toky son of Walter Toky,d6a0d047-274f-42b4-b489-b932587d4651,son of Walter Toky,son to Walter Toky,Principal,,,,,,Principal,,,M
HCM 1473,,Thomas Tope,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,Thomas Tope.,9c66bd52-c9c2-4f05-b617-80ede1fcd30c; 6f304906-e363-4390-afcf-a215fc491b52,,"prob of Topesleye: cf HCM 80, 1368, desc land in Topesleye w/Thos Tope as former holder",Neighbor,Neighbor,,,,,,Witness,,M
HCM 154,,Thomas Tope,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,Thomas Tope,1183bb9b-27ca-409f-adc1-0af6ef5cccfa,,"bailliff of king in H, with Nich de Bromyard & Thomas Tope",Witness|Agent,Agent,,,,,,Witness,,M
HCM 207,,Thomas Tope,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,Thomas Toppe,29c21995-c51e-4dae-95da-dd790a2e2aa7,,,Witness,,,,,,,Witness,,M
HCM 209,,Thomas Tope,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,"Thomas Tope,",dbbee666-949c-4cea-863c-26a899d65467,,,Witness,,,,,,,Witness,,M
HCM 2095,,Thomas Tope,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,"Thomas Tope, bailiffs of the king in the city of Hereford,",9226117a-c2ba-4fe6-9b27-5f850d381942,bailiffs of the king in the city of Hereford,fellow bailiff with Nicholas de ee? and Ralph Dun,Witness|Agent,Agent,,,,,,Witness,,M
HCM 2096-em,,Thomas Tope,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,Thomas Tope,dde01ef7-d9c2-4cc1-a548-80454be5de3d,,bailiff with Wm Orleton & Hugh Monnington,Witness|Agent,Agent,,,,,,Witness,,M
HCM 2097,,Thomas Tope,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,Thomas Tope,e1dfadda-cba1-404a-af23-77f267f7fb10,,,Witness,,,,,,,Witness,,M
HCM 2100-em,,Thomas Tope,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,Thomas “ee,ea70aeb6-73c2-40b8-90db-6d95efbaa33e,,Thomas Tope,Witness,,,,,,,Witness,,M
